 8.000      0.005523192155      0.011700966635      0.000418096354      1.023840824280      0.514223049869      2.214559419234      0.173353672241
 5.333      0.006090946329      0.008824883202      0.000185867621      1.049945613991      0.340147740049      1.177707502263      0.079653367050
 4.000      0.006320476326      0.008002174746      0.000101010678      1.057757628360      0.253051260038      0.806504971508      0.047160611353
 3.200      0.006436301280      0.007665611613      0.000060508530      1.061056064299      0.201179323528      0.635282935178      0.031984652633
 2.667      0.006500514467      0.007498476294      0.000038498198      1.062645543499      0.166815442310      0.520618894311      0.022839658368
 2.286      0.006539115237      0.007404743561      0.000025442394      1.063514013012      0.142414071973      0.440659626659      0.016587764083
 2.000      0.006563716677      0.007347189188      0.000016894744      1.064057981635      0.124208100495      0.382056110499      0.012253477435
 1.600      0.006591156903      0.007282070274      0.000006666339      1.064685372071      0.098873848673      0.302243879527      0.007200167338
 1.333      0.006604546880      0.007248822441      0.000001187175      1.064994728072      0.082095481858      0.250102079937      0.004104547954
 1.143      0.006611962946      0.007230845185     -0.000002018431      1.065159903252      0.070174624877      0.213373410524      0.001016220954
 1.000      0.006616545781      0.007218608291     -0.000004042464      1.065229462612      0.061275620380      0.186068274111      0.003298122880
