   8.000    0.177342    1.571586    2.113689    2.346339    2.466330    2.526598    2.552595    2.557915    2.550197    2.535355    2.515836    2.494170    2.471006    2.447367    2.422128    2.394062    2.362002    2.322464    2.267073
   5.333    0.152230    1.526209    2.114496    2.381951    2.520612    2.592151    2.625362    2.635609    2.631378    2.618345    2.600075    2.578618    2.555262    2.530403    2.503798    2.474505    2.440185    2.396504    2.334225
   4.000    0.115087    1.522810    2.129974    2.405588    2.549148    2.623344    2.658290    2.669869    2.667211    2.655281    2.637582    2.616574    2.593416    2.568678    2.542007    2.512230    2.477116    2.432241    2.367786
   3.200    0.112214    1.523577    2.140022    2.418458    2.563458    2.639133    2.675467    2.688234    2.686472    2.675301    2.658189    2.637382    2.614327    2.589609    2.562859    2.532927    2.497641    2.452228    2.386696
   2.667    0.116716    1.525250    2.146679    2.426258    2.572667    2.649344    2.686427    2.699745    2.698316    2.687412    2.670353    2.649654    2.626620    2.601765    2.574895    2.544822    2.509264    2.463644    2.397719
   2.286    0.123705    1.526944    2.151505    2.431725    2.578940    2.656327    2.693692    2.707160    2.705854    2.694971    2.677936    2.657168    2.634096    2.609206    2.582248    2.552019    2.516326    2.470475    2.404239
   2.000    0.133573    1.528146    2.154813    2.435422    2.583060    2.660675    2.698244    2.711784    2.710522    2.699657    2.682603    2.661821    2.638645    2.613683    2.586649    2.556364    2.520520    2.474496    2.408015
   1.600    0.158066    1.528192    2.157730    2.438630    2.586733    2.664692    2.702368    2.716026    2.714845    2.703957    2.686887    2.665995    2.642749    2.617684    2.590514    2.560051    2.524054    2.477873    2.411053
   1.333    0.166776    1.526185    2.157814    2.438986    2.587549    2.665682    2.703524    2.717243    2.716132    2.705247    2.688164    2.667287    2.644032    2.618964    2.591825    2.561358    2.525248    2.478975    2.412156
   1.143    0.167598    1.523962    2.157188    2.438584    2.587402    2.665735    2.703711    2.717496    2.716477    2.705671    2.688648    2.667869    2.644661    2.619678    2.592560    2.562117    2.526126    2.479913    2.413162
   1.000    0.165716    1.522428    2.156786    2.438246    2.587242    2.665790    2.703899    2.717830    2.716939    2.706249    2.689317    2.668637    2.645518    2.620613    2.593546    2.563176    2.527244    2.481180    2.414410
