   8.000    8.337174    6.061218    4.997948    4.325770    3.842602    3.466953    3.155819    2.891328    2.659534    2.453673    2.263817    2.086175    1.915561    1.746329    1.574391    1.392915    1.196301    0.984778    0.756388
   5.333    9.327960    6.792931    5.625568    4.894473    4.360910    3.942846    3.600349    3.307941    3.054089    2.827604    2.621096    2.429050    2.245494    2.064701    1.879945    1.684029    1.468740    1.224475    0.943990
   4.000    9.858694    7.173144    5.935211    5.161170    4.602074    4.163776    3.800083    3.491440    3.223585    2.985073    2.768128    2.566674    2.374559    2.186107    1.994787    1.792122    1.569430    1.314945    1.016311
   3.200   10.179729    7.387452    6.108291    5.302408    4.722538    4.267591    3.893999    3.577615    3.302762    3.058195    2.836806    2.631028    2.434738    2.242593    2.047807    1.841962    1.614986    1.355208    1.048422
   2.667   10.368981    7.506709    6.196234    5.376333    4.786494    4.325751    3.946613    3.625098    3.346045    3.098084    2.872598    2.663743    2.465513    2.271388    2.074713    1.867158    1.638612    1.375847    1.064563
   2.286   10.480714    7.573352    6.250896    5.423304    4.826358    4.360112    3.977093    3.652902    3.371390    3.121315    2.894037    2.683712    2.484043    2.288480    2.090377    1.881562    1.651696    1.387615    1.073514
   2.000   10.547867    7.622278    6.286888    5.452427    4.851473    4.382563    3.997534    3.671350    3.388180    3.136155    2.907994    2.696667    2.496126    2.299748    2.100889    1.891130    1.660174    1.395010    1.079140
   1.600   10.641216    7.675797    6.329068    5.488220    4.881975    4.409257    4.021260    3.692944    3.407526    3.153988    2.924468    2.711727    2.509931    2.312576    2.112599    1.901931    1.669984    1.403372    1.085358
   1.333   10.684698    7.705485    6.351750    5.506406    4.897728    4.422871    4.033565    3.704020    3.417577    3.163150    2.932726    2.719356    2.516930    2.318893    2.118384    1.907179    1.674545    1.407220    1.088096
   1.143   10.712409    7.723090    6.364094    5.516515    4.906668    4.430551    4.040537    3.710286    3.423154    3.168225    2.937325    2.723612    2.520644    2.322179    2.121365    1.909685    1.676784    1.408927    1.089079
   1.000   10.732680    7.733520    6.371857    5.522704    4.911985    4.435170    4.044737    3.714033    3.426458    3.171267    2.940194    2.726054    2.522835    2.324221    2.123124    1.911203    1.677973    1.409844    1.089605
