 8.000      0.005464860204      0.011699911717      0.000471378617      1.024942847430      1.265549265463      5.579796195839      0.428462373355
 5.333      0.006016963833      0.008698396093      0.000203862048      1.053356757963      1.665578217297      5.839887804909      0.390097193966
 4.000      0.006283759237      0.007914682112      0.000106009837      1.060176199843      1.245539657272      3.990499916550      0.234459992611
 3.200      0.006411323871      0.007596543125      0.000061211772      1.062773495004      0.992946982268      3.136062051549      0.161455740482
 2.667      0.006482090235      0.007446853273      0.000038406559      1.063909279937      0.824817273275      2.576051432406      0.117483189611
 2.286      0.006524145274      0.007366216270      0.000025386081      1.064490917234      0.705011166995      2.183307245880      0.087353333072
 2.000      0.006550899599      0.007317550162      0.000017008304      1.064824256817      0.615408604324      1.895020359273      0.066089529119
 1.600      0.006581218510      0.007262001510      0.000006743787      1.065168714548      0.490482938844      1.500656870521      0.039176521973
 1.333      0.006596594053      0.007234920536      0.000001595374      1.065284887795      0.407591657948      1.243116866287      0.020154868061
 1.143      0.006605514784      0.007211120469     -0.000001656235      1.065264856742      0.348630482367      1.060827627510      0.011945015702
 1.000      0.006611719377      0.007201091461     -0.000003688489      1.065268444519      0.304575135968      0.925407512303      0.019931610172
