   8.000    3.273252    2.894310    2.700473    2.574133    2.481306    2.409143    2.349906    2.300764    2.258059    2.220978    2.188228    2.159355    2.133063    2.108713    2.086582    2.066624    2.048842    2.033144    2.020581
   6.400    3.434248    3.033317    2.829750    2.697854    2.601032    2.526683    2.465582    2.414330    2.371293    2.333035    2.299096    2.268975    2.242440    2.217957    2.195455    2.174965    2.156405    2.140199    2.127566
   5.818    3.476428    3.078508    2.875835    2.743686    2.646041    2.571283    2.508906    2.457606    2.413646    2.374403    2.340390    2.310460    2.282875    2.257582    2.234854    2.214476    2.196212    2.179609    2.166114
   4.923    3.539150    3.143093    2.940386    2.807201    2.709912    2.634167    2.571842    2.520323    2.475485    2.436426    2.402520    2.371488    2.343550    2.318757    2.296178    2.275095    2.255983    2.239332    2.226447
   4.000    3.604504    3.215702    3.012676    2.878583    2.780192    2.703374    2.639966    2.586822    2.541075    2.501303    2.465900    2.434622    2.406120    2.380445    2.357175    2.335842    2.316510    2.299535    2.285974
   3.200    3.655983    3.267535    3.063927    2.928875    2.829644    2.751574    2.687770    2.634100    2.588247    2.547961    2.512530    2.480675    2.452177    2.426119    2.402565    2.381090    2.361534    2.344305    2.330605
   2.909    3.675179    3.285650    3.080768    2.945188    2.845347    2.767213    2.703429    2.649733    2.603712    2.563562    2.527881    2.496168    2.467391    2.441447    2.417730    2.396142    2.376670    2.359267    2.345484
   2.462    3.699648    3.310579    3.104549    2.968231    2.868084    2.789561    2.725473    2.671609    2.625303    2.584833    2.549096    2.517085    2.488249    2.462120    2.438312    2.416640    2.397022    2.379572    2.365773
   2.000    3.722238    3.333253    3.127146    2.990670    2.890216    2.811291    2.746715    2.692428    2.645781    2.605036    2.568996    2.536782    2.507713    2.481375    2.457423    2.435567    2.415810    2.398243    2.384309
   1.600    3.737610    3.349923    3.143599    3.006769    2.905803    2.826520    2.761768    2.707300    2.660513    2.619635    2.583452    2.551094    2.521925    2.495484    2.471425    2.449500    2.429620    2.412010    2.397970
   1.455    3.742733    3.354457    3.147991    3.011098    2.910258    2.831154    2.766503    2.712140    2.665395    2.624554    2.588405    2.556077    2.526933    2.500491    2.476388    2.454432    2.434515    2.416814    2.402729
   1.231    3.749133    3.361851    3.155107    3.018061    2.917051    2.837808    2.773047    2.718565    2.671726    2.630807    2.594576    2.562132    2.532869    2.506331    2.482143    2.460101    2.440123    2.422402    2.408279
   1.000    3.753619    3.368255    3.161580    3.024309    2.923110    2.843620    2.778658    2.724007    2.677038    2.635997    2.599664    2.567177    2.537886    2.511325    2.487146    2.465116    2.445145    2.427426    2.413302
