   4.000    8.234023    5.425154    4.330080    3.702194    3.271286    2.942262    2.673717    2.443868    2.236359    2.047970    1.872759    1.705882    1.542366    1.377314    1.204647    1.020181    0.820761    0.607304    0.388690
   3.200    7.585991    5.330961    4.462779    3.931979    3.531121    3.205853    2.930260    2.689675    2.475009    2.279673    2.098367    1.926085    1.757531    1.586099    1.407161    1.213917    0.999293    0.758350    0.494050
   2.667    8.708491    6.356452    5.299821    4.619206    4.119259    3.722347    3.391406    3.108523    2.861051    2.639943    2.436956    2.245357    2.061144    1.878063    1.689033    1.484328    1.252467    0.980184    0.655947
   2.286    8.799589    6.447406    5.368789    4.681675    4.176273    3.776835    3.444905    3.157867    2.905796    2.680228    2.474285    2.281687    2.096698    1.911925    1.720548    1.513772    1.279537    1.003854    0.673925
   2.000    8.902874    6.518414    5.430384    4.738941    4.226744    3.819599    3.481921    3.193115    2.940218    2.713925    2.505773    2.310429    2.122720    1.936399    1.743729    1.534938    1.298701    1.020321    0.686268
   1.600    9.068400    6.636230    5.524557    4.817408    4.299113    3.884802    3.541229    3.247265    2.989394    2.758641    2.546983    2.348813    2.158431    1.969494    1.773632    1.562062    1.322648    1.040325    0.700916
   1.333    9.154741    6.705336    5.581708    4.865055    4.339274    3.921998    3.574673    3.276935    3.016260    2.783047    2.569184    2.368915    2.176604    1.985418    1.787820    1.574086    1.332491    1.047785    0.705912
   1.143    9.220419    6.753736    5.621531    4.898439    4.367391    3.946824    3.596627    3.296544    3.033831    2.798605    2.582897    2.381202    2.187515    1.994676    1.795564    1.580269    1.337036    1.050694    0.707495
   1.000    9.283296    6.796139    5.654793    4.926525    4.390934    3.966777    3.614378    3.312262    3.047503    2.810673    2.593637    2.390707    2.195602    2.001621    1.801208    1.584632    1.340078    1.052440    0.708299
