   8.000    6.154589    5.645558    5.179241    4.729870    4.298705    3.919859    3.661287    3.522301    3.439917    3.379957    3.332739    3.292948    3.257507    3.226052    3.198171    3.173288    3.151167    3.132124    3.118254
   6.400    6.946432    5.675920    4.848206    4.432600    4.168162    3.976472    3.829777    3.710897    3.611541    3.527114    3.453943    3.388769    3.330579    3.278569    3.231885    3.189547    3.151908    3.120503    3.100579
   5.818    6.990876    5.451395    4.651882    4.173646    3.864592    3.646237    3.477892    3.340453    3.222453    3.119441    3.027012    2.944196    2.906670    1.637576    1.948878    1.951727    1.952814    1.952564    1.952414
   4.923    6.240203    2.229393    2.174868    2.113266    2.063527    2.022236    1.987239    1.957158    1.930904    1.907618    1.886828    1.868109    1.851052    1.835464    1.821199    1.808136    1.796172    1.785468    1.776759
   4.000    2.535490    2.332571    2.213425    2.130105    2.068379    2.019566    1.979347    1.945242    1.915670    1.889673    1.866486    1.845653    1.826737    1.809522    1.793746    1.779295    1.766132    1.754310    1.744540
   3.200    2.508906    2.272444    2.149424    2.067611    2.006934    1.959028    1.919498    1.886121    1.857335    1.832120    1.809731    1.789643    1.771511    1.754998    1.739945    1.726155    1.713599    1.702318    1.692893
   2.909    2.479214    2.248882    2.128657    2.048720    1.989532    1.942915    1.904674    1.872398    1.844576    1.820195    1.798559    1.779167    1.761598    1.745608    1.731005    1.717647    1.705461    1.694509    1.685332
   2.462    2.455851    2.237115    2.121630    2.044639    1.987542    1.942502    1.905519    1.874265    1.847292    1.823634    1.802617    1.783753    1.766687    1.751159    1.736959    1.723956    1.712087    1.701395    1.692400
   2.000    2.486496    2.260061    2.140065    2.060358    2.001387    1.954936    1.916807    1.884622    1.856869    1.832540    1.810941    1.791569    1.774054    1.758118    1.743555    1.730223    1.718055    1.707103    1.697909
   1.600    2.491287    2.265248    2.146553    2.067678    2.009313    1.963346    1.925636    1.893800    1.866345    1.842272    1.820891    1.801712    1.784369    1.768554    1.754099    1.740867    1.728785    1.717910    1.708778
   1.455    2.498042    2.273396    2.155019    2.076299    2.017278    1.970634    1.932386    1.900101    1.872260    1.847856    1.826190    1.806754    1.789179    1.773189    1.758576    1.745198    1.732983    1.721988    1.712760
   1.231    2.513224    2.285618    2.165730    2.085995    2.026958    1.980447    1.942281    1.910055    1.882257    1.857887    1.836245    1.816830    1.799273    1.783295    1.768693    1.755325    1.743116    1.732126    1.722903
   1.000    2.534600    2.304168    2.182995    2.102404    2.042736    1.995664    1.957032    1.924413    1.896280    1.871616    1.849716    1.830070    1.812303    1.796137    1.781363    1.767837    1.755485    1.744368    1.735042
