 hih1=   1.600 Number of points =  130
   0.100000000E+00   0.100000000E-04   0.161038566E+00   0.126397693E-05   0.151860138E+00
   0.100000000E+00   0.177828000E-04   0.258695245E+00   0.365311660E-05   0.570904405E+00
   0.100000000E+00   0.316228000E-04   0.372684876E+00   0.949410505E-05   0.167715176E+01
   0.100000000E+00   0.562341000E-04   0.479569606E+00   0.222792359E-04   0.455855017E+01
   0.100000000E+00   0.100000000E-03   0.567544396E+00   0.487945894E-04   0.108785896E+02
   0.100000000E+00   0.177827900E-03   0.644633414E+00   0.103519289E-03   0.212676786E+02
   0.100000000E+00   0.316227800E-03   0.720308018E+00   0.219101132E-03   0.357843824E+02
   0.100000000E+00   0.562341300E-03   0.802102974E+00   0.474461446E-03   0.504351092E+02
   0.100000000E+00   0.100000000E-02   0.898762401E+00   0.107224256E-02   0.506578418E+02
   0.100000000E+00   0.177827940E-02   0.998879126E+00   0.222263415E-02   0.248415703E+01
   0.100000000E+00   0.316227770E-02   0.100030870E+01   0.222568949E-02   0.376642575E-03
   0.100000000E+00   0.562341330E-02   0.100029900E+01   0.221235548E-02   0.378647874E-03
   0.100000000E+00   0.100000000E-01   0.100028243E+01   0.218804193E-02   0.379327418E-03
   0.200000000E+00   0.100000000E-04   0.145237199E+00   0.557349770E-06   0.133814475E+00
   0.200000000E+00   0.177828000E-04   0.235134942E+00   0.161964164E-05   0.519412457E+00
   0.200000000E+00   0.316228000E-04   0.341910480E+00   0.422371757E-05   0.154539607E+01
   0.200000000E+00   0.562341000E-04   0.443267067E+00   0.987978323E-05   0.426962911E+01
   0.200000000E+00   0.100000000E-03   0.526183173E+00   0.213265271E-04   0.104939574E+02
   0.200000000E+00   0.177827900E-03   0.597108723E+00   0.442580822E-04   0.214311249E+02
   0.200000000E+00   0.316227800E-03   0.664224302E+00   0.909185007E-04   0.387191511E+02
   0.200000000E+00   0.562341300E-03   0.732839948E+00   0.188595212E-03   0.629707404E+02
   0.200000000E+00   0.100000000E-02   0.808392408E+00   0.402669637E-03   0.881441050E+02
   0.200000000E+00   0.177827940E-02   0.897661563E+00   0.897545694E-03   0.914095440E+02
   0.200000000E+00   0.316227770E-02   0.996899446E+00   0.193720661E-02   0.937338086E+01
   0.200000000E+00   0.562341330E-02   0.100061908E+01   0.196717185E-02   0.356444199E-03
   0.200000000E+00   0.100000000E-01   0.100061098E+01   0.195919467E-02   0.357731831E-03
   0.300000000E+00   0.100000000E-04   0.136897010E+00   0.344067352E-06   0.123961118E+00
   0.300000000E+00   0.177828000E-04   0.222638445E+00   0.100165497E-05   0.490217239E+00
   0.300000000E+00   0.316228000E-04   0.325575660E+00   0.261367943E-05   0.146923434E+01
   0.300000000E+00   0.562341000E-04   0.424165254E+00   0.611168403E-05   0.408566339E+01
   0.300000000E+00   0.100000000E-03   0.504797699E+00   0.131385552E-04   0.101818533E+02
   0.300000000E+00   0.177827900E-03   0.573042825E+00   0.270689774E-04   0.211703769E+02
   0.300000000E+00   0.316227800E-03   0.636650774E+00   0.550079396E-04   0.392320700E+02
   0.300000000E+00   0.562341300E-03   0.700270220E+00   0.112237932E-03   0.667282332E+02
   0.300000000E+00   0.100000000E-02   0.767939100E+00   0.233547745E-03   0.102420798E+03
   0.300000000E+00   0.177827940E-02   0.844944370E+00   0.505305396E-03   0.131237569E+03
   0.300000000E+00   0.316227770E-02   0.937568202E+00   0.113499627E-02   0.105288810E+03
   0.300000000E+00   0.562341330E-02   0.100073580E+01   0.183695753E-02   0.329008391E-01
