 hih1=   2.909 Number of points =  130
   0.100000000E+00   0.316230000E-05   0.276310705E+00   0.620368365E-06   0.123375058E+01
   0.100000000E+00   0.562340000E-05   0.368945412E+00   0.147068139E-05   0.340886738E+01
   0.100000000E+00   0.100000000E-04   0.446324910E+00   0.317941244E-05   0.865799263E+01
   0.100000000E+00   0.177828000E-04   0.511037702E+00   0.652218081E-05   0.187828285E+02
   0.100000000E+00   0.316228000E-04   0.568886043E+00   0.130708429E-04   0.366319059E+02
   0.100000000E+00   0.562341000E-04   0.624276628E+00   0.259481854E-04   0.670117998E+02
   0.100000000E+00   0.100000000E-03   0.679455056E+00   0.515848268E-04   0.116512335E+03
   0.100000000E+00   0.177827900E-03   0.736635113E+00   0.103756260E-03   0.190916699E+03
   0.100000000E+00   0.316227800E-03   0.798748509E+00   0.213871913E-03   0.284035847E+03
   0.100000000E+00   0.562341300E-03   0.870157054E+00   0.460865871E-03   0.347560713E+03
   0.100000000E+00   0.100000000E-02   0.956850894E+00   0.103166488E-02   0.226415894E+03
   0.100000000E+00   0.177827940E-02   0.100013460E+01   0.146807849E-02   0.968150884E-01
   0.100000000E+00   0.316227770E-02   0.100013288E+01   0.146302555E-02   0.213226245E-02
   0.200000000E+00   0.316230000E-05   0.255984737E+00   0.275928554E-06   0.113375648E+01
   0.200000000E+00   0.562340000E-05   0.344780810E+00   0.659024709E-06   0.315050052E+01
   0.200000000E+00   0.100000000E-04   0.419557347E+00   0.142933757E-05   0.810901572E+01
   0.200000000E+00   0.177828000E-04   0.481677718E+00   0.292913448E-05   0.178466757E+02
   0.200000000E+00   0.316228000E-04   0.536669663E+00   0.584745404E-05   0.352591210E+02
   0.200000000E+00   0.562341000E-04   0.588747555E+00   0.115239095E-04   0.655888588E+02
   0.200000000E+00   0.100000000E-03   0.639809991E+00   0.226267181E-04   0.117177461E+03
   0.200000000E+00   0.177827900E-03   0.691426085E+00   0.446028884E-04   0.201505826E+03
   0.200000000E+00   0.316227800E-03   0.745282049E+00   0.890292940E-04   0.329453255E+03
   0.200000000E+00   0.562341300E-03   0.803378975E+00   0.182422891E-03   0.492107142E+03
   0.200000000E+00   0.100000000E-02   0.870355794E+00   0.389289464E-03   0.615722127E+03
   0.200000000E+00   0.177827940E-02   0.951422790E+00   0.862529968E-03   0.457139703E+03
   0.200000000E+00   0.316227770E-02   0.100035348E+01   0.132039925E-02   0.602243766E+00
   0.300000000E+00   0.316230000E-05   0.245037905E+00   0.172136681E-06   0.107990429E+01
   0.300000000E+00   0.562340000E-05   0.331706222E+00   0.413111237E-06   0.301003481E+01
   0.300000000E+00   0.100000000E-04   0.405084902E+00   0.898700334E-06   0.780166072E+01
   0.300000000E+00   0.177828000E-04   0.465856278E+00   0.184310081E-05   0.173008324E+02
   0.300000000E+00   0.316228000E-04   0.519402944E+00   0.367677144E-05   0.343802802E+02
   0.300000000E+00   0.562341000E-04   0.569878585E+00   0.722988537E-05   0.643702111E+02
   0.300000000E+00   0.100000000E-03   0.619066491E+00   0.141330657E-04   0.116136077E+03
   0.300000000E+00   0.177827900E-03   0.668318837E+00   0.276449388E-04   0.203082207E+03
   0.300000000E+00   0.316227800E-03   0.718936251E+00   0.544808833E-04   0.342172386E+03
   0.300000000E+00   0.562341300E-03   0.772180916E+00   0.109317321E-03   0.543015406E+03
   0.300000000E+00   0.100000000E-02   0.831267598E+00   0.226134374E-03   0.770259535E+03
   0.300000000E+00   0.177827940E-02   0.900854179E+00   0.488398863E-03   0.866208327E+03
   0.300000000E+00   0.316227770E-02   0.983712763E+00   0.109197034E-02   0.299550828E+03
   0.400000000E+00   0.316230000E-05   0.237656594E+00   0.123322163E-06   0.104349689E+01
   0.400000000E+00   0.562340000E-05   0.322862183E+00   0.296304963E-06   0.291492416E+01
   0.400000000E+00   0.100000000E-04   0.395292031E+00   0.645320446E-06   0.759051288E+01
   0.400000000E+00   0.177828000E-04   0.455163756E+00   0.132391406E-05   0.169195773E+02
   0.400000000E+00   0.316228000E-04   0.507758364E+00   0.264060415E-05   0.337455932E+02
   0.400000000E+00   0.562341000E-04   0.557201167E+00   0.518808619E-05   0.634136465E+02
   0.400000000E+00   0.100000000E-03   0.605218530E+00   0.101222692E-04   0.115012474E+03
   0.400000000E+00   0.177827900E-03   0.653051905E+00   0.197273259E-04   0.202878106E+03
   0.400000000E+00   0.316227800E-03   0.701809331E+00   0.386318293E-04   0.347088796E+03
   0.400000000E+00   0.562341300E-03   0.752409958E+00   0.766880970E-04   0.566976251E+03
   0.400000000E+00   0.100000000E-02   0.807332648E+00   0.155809498E-03   0.854197100E+03
   0.400000000E+00   0.177827940E-02   0.870325687E+00   0.329078756E-03   0.109423015E+04
   0.400000000E+00   0.316227770E-02   0.945759564E+00   0.724702727E-03   0.888000084E+03
   0.500000000E+00   0.316230000E-05   0.232158816E+00   0.954588752E-07   0.101582795E+01
   0.500000000E+00   0.562340000E-05   0.316264532E+00   0.230004084E-06   0.284323727E+01
   0.500000000E+00   0.100000000E-04   0.387983480E+00   0.501810230E-06   0.743022143E+01
   0.500000000E+00   0.177828000E-04   0.447187147E+00   0.102995182E-05   0.166274419E+02
   0.500000000E+00   0.316228000E-04   0.499079007E+00   0.205348764E-05   0.332503415E+02
   0.500000000E+00   0.562341000E-04   0.547769136E+00   0.402993426E-05   0.626350460E+02
   0.500000000E+00   0.100000000E-03   0.594950398E+00   0.784594286E-05   0.113978557E+03
   0.500000000E+00   0.177827900E-03   0.641796170E+00   0.152382450E-04   0.202147798E+03
   0.500000000E+00   0.316227800E-03   0.689297198E+00   0.296866118E-04   0.349096834E+03
   0.500000000E+00   0.562341300E-03   0.738172347E+00   0.584829237E-04   0.580172298E+03
   0.500000000E+00   0.100000000E-02   0.790492145E+00   0.117466792E-03   0.904526163E+03
   0.500000000E+00   0.177827940E-02   0.849252722E+00   0.243830336E-03   0.124322711E+04
   0.500000000E+00   0.316227770E-02   0.918617823E+00   0.530093239E-03   0.128191562E+04
   0.600000000E+00   0.316230000E-05   0.227797320E+00   0.770390195E-07   0.993973614E+00
   0.600000000E+00   0.562340000E-05   0.311018606E+00   0.186070381E-06   0.278646747E+01
   0.600000000E+00   0.100000000E-04   0.382169651E+00   0.406632024E-06   0.730226896E+01
