   8.000    2.245487    2.024473    1.909247    1.833061    1.776935    1.731308    1.694930    1.664457    1.637277    1.614067    1.594072    1.575791    1.558667    1.543171    1.529455    1.517133    1.505866    1.495333    1.485873
   6.400    2.354406    2.125970    2.007334    1.928507    1.870215    1.824642    1.786739    1.755357    1.727948    1.703877    1.682949    1.663957    1.646520    1.630820    1.616742    1.603779    1.591616    1.580496    1.571043
   5.818    2.393958    2.162090    2.041276    1.961452    1.902590    1.856134    1.818334    1.786239    1.758817    1.734658    1.713163    1.694057    1.676718    1.660823    1.646327    1.633161    1.621085    1.610073    1.600541
   4.923    2.449991    2.216039    2.093899    2.012901    1.953195    1.906223    1.867584    1.835231    1.807076    1.782701    1.760829    1.741286    1.723751    1.707576    1.692785    1.679443    1.667170    1.655879    1.646198
   4.000    2.510312    2.271469    2.146110    2.063055    2.001814    1.953708    1.914350    1.881088    1.852416    1.827380    1.805056    1.785127    1.767074    1.750573    1.735602    1.721783    1.709126    1.697773    1.688027
   3.200    2.553068    2.311121    2.184422    2.100336    2.038264    1.989412    1.949396    1.915636    1.886507    1.861003    1.838400    1.818073    1.799755    1.783024    1.767787    1.753776    1.740976    1.729421    1.719498
   2.909    2.566809    2.324209    2.197091    2.112732    2.050351    2.001309    1.961107    1.927120    1.897754    1.872050    1.849223    1.828747    1.810274    1.793420    1.778065    1.763951    1.751074    1.739415    1.729443
   2.462    2.586498    2.342296    2.214379    2.129508    2.066810    2.017465    1.977038    1.942921    1.913476    1.887623    1.864673    1.844090    1.825477    1.808517    1.793046    1.778842    1.765878    1.754126    1.744121
   2.000    2.605195    2.359267    2.230283    2.144745    2.081531    2.031815    1.991031    1.956622    1.926958    1.900974    1.877916    1.857242    1.838549    1.821533    1.805988    1.791751    1.778712    1.766937    1.756876
   1.600    2.618442    2.371250    2.241706    2.155771    2.092268    2.042306    2.001362    1.966820    1.937021    1.910912    1.887746    1.866972    1.848190    1.831100    1.815477    1.801164    1.788075    1.776240    1.766131
   1.455    2.621972    2.375191    2.245754    2.159696    2.095886    2.045700    2.004580    1.969903    1.940021    1.913845    1.890615    1.869791    1.850965    1.833836    1.818180    1.803836    1.790714    1.778850    1.768725
   1.231    2.627684    2.380338    2.250510    2.164178    2.100342    2.050096    2.008919    1.974187    1.944257    1.918038    1.894773    1.873911    1.855054    1.837895    1.822212    1.807843    1.794700    1.782815    1.772669
   1.000    2.632770    2.384676    2.254547    2.168194    2.104298    2.053986    2.012757    1.977983    1.948018    1.921768    1.898458    1.877549    1.858648    1.841441    1.825712    1.811302    1.798119    1.786200    1.776023
