 8.000      0.005467200182      0.011697978383      0.000469112241      1.024945991592      1.265707260366      6.142437218199      0.428463910164
 5.333      0.006081179205      0.008795116976      0.000196054212      1.051189909805      0.841659839707      2.928298915570      0.197957924853
 4.000      0.006318341876      0.007967082160      0.000102228282      1.058824719069      0.627721171597      2.009325821289      0.117785388135
 3.200      0.006435177572      0.007635342894      0.000059614772      1.061815153439      0.499670416687      1.576811560415      0.080525170804
 2.667      0.006499252680      0.007476292603      0.000037638231      1.063188036782      0.414636338391      1.293990256420      0.058157427989
 2.286      0.006537608859      0.007388489139      0.000024862972      1.063920568821      0.354175276883      1.095758654355      0.042891912376
 2.000      0.006561903556      0.007332748226      0.000016414806      1.064360544734      0.309020916423      0.950454656575      0.032235945411
 1.600      0.006588830977      0.007270766605      0.000006492391      1.064850228166      0.246126756672      0.752542920963      0.019269452935
 1.333      0.006602280232      0.007239541698      0.000001153015      1.065076722159      0.204443693509      0.622967819674      0.010637377862
 1.143      0.006609973282      0.007221713794     -0.000001986773      1.065180288546      0.174814032027      0.531643683015      0.004224693279
 1.000      0.006615064976      0.007210791841     -0.000003996451      1.065225377081      0.152686577238      0.463690601022      0.009195868984
