   8.000    3.887323    3.495341    3.285393    3.147495    3.041007    2.959902    2.894076    2.835506    2.785650    2.744038    2.707322    2.673132    2.641209    2.612244    2.586677    2.564332    2.544713    2.527647    2.514853
   6.400    3.879611    3.483285    3.269657    3.128005    3.022254    2.940440    2.872252    2.815816    2.767312    2.724103    2.686064    2.652659    2.622564    2.594851    2.569393    2.546426    2.526137    2.508788    2.496136
   5.818    3.864136    3.475317    3.265251    3.124541    3.020742    2.938787    2.871898    2.814995    2.766601    2.724082    2.686021    2.652210    2.622038    2.594585    2.569358    2.546389    2.525920    2.508364    2.495579
   4.923    3.854156    3.466886    3.257133    3.116962    3.013193    2.931763    2.864852    2.808718    2.760183    2.717865    2.680452    2.646813    2.616535    2.589249    2.564441    2.541821    2.521476    2.503894    2.491049
   4.000    3.843224    3.458926    3.250487    3.111209    3.008106    2.927010    2.860563    2.804585    2.756406    2.714283    2.676939    2.643589    2.613506    2.586236    2.561513    2.539092    2.518910    2.501375    2.488490
   3.200    3.836164    3.453587    3.246045    3.107343    3.004645    2.923843    2.857660    2.801894    2.753903    2.711924    2.674752    2.641498    2.611536    2.584398    2.559743    2.537390    2.517303    2.499835    2.486953
   2.909    3.834106    3.452042    3.244756    3.106221    3.003647    2.922942    2.856842    2.801142    2.753204    2.711281    2.674148    2.640940    2.611010    2.583904    2.559281    2.536949    2.516883    2.499433    2.486552
   2.462    3.831464    3.450061    3.243124    3.104815    3.002408    2.921833    2.855839    2.800228    2.752368    2.710510    2.673439    2.640281    2.610403    2.583336    2.558754    2.536453    2.516410    2.498978    2.486097
   2.000    3.829362    3.448527    3.241880    3.103766    3.001500    2.921035    2.855129    2.799594    2.751800    2.709999    2.672978    2.639865    2.610026    2.582995    2.558442    2.536165    2.516139    2.498716    2.485825
   1.600    3.828055    3.447612    3.241169    3.103187    3.001018    2.920629    2.854786    2.799303    2.751553    2.709792    2.672805    2.639723    2.609911    2.582902    2.558368    2.536106    2.516087    2.498663    2.485756
   1.455    3.827697    3.447376    3.240996    3.103054    3.000915    2.920547    2.854722    2.799254    2.751517    2.709767    2.672790    2.639716    2.609911    2.582909    2.558379    2.536120    2.516103    2.498677    2.485762
   1.231    3.827261    3.447107    3.240813    3.102925    3.000825    2.920489    2.854688    2.799240    2.751522    2.709787    2.672823    2.639761    2.609966    2.582972    2.558448    2.536193    2.516175    2.498744    2.485814
   1.000    3.826985    3.446950    3.240733    3.102896    3.000832    2.920523    2.854744    2.799315    2.751612    2.709890    2.672938    2.639886    2.610100    2.583112    2.558592    2.536338    2.516318    2.498879    2.485932
