   8.000    1.799004    1.653811    1.576926    1.525327    1.487061    1.456535    1.431494    1.410131    1.391762    1.375618    1.361116    1.348037    1.336245    1.325523    1.315589    1.306398    1.297949    1.290274    1.283625
   6.400    1.824374    1.675010    1.595423    1.542030    1.502228    1.470764    1.444869    1.422884    1.403857    1.387188    1.372256    1.358843    1.346727    1.335598    1.325343    1.315940    1.307319    1.299467    1.292573
   5.818    1.823746    1.674201    1.594616    1.541343    1.501721    1.470419    1.444574    1.422757    1.403818    1.387240    1.372440    1.359109    1.347062    1.336045    1.325916    1.316611    1.308093    1.300318    1.293517
   4.923    1.826162    1.679221    1.601064    1.548716    1.509726    1.478849    1.453367    1.431794    1.413090    1.396684    1.382047    1.368881    1.356977    1.346068    1.336071    1.326911    1.318470    1.310757    1.304050
   4.000    1.844386    1.695338    1.615917    1.562592    1.522865    1.491429    1.465537    1.443597    1.424639    1.407960    1.393112    1.379749    1.367644    1.356579    1.346455    1.337136    1.328569    1.320785    1.314001
   3.200    1.862693    1.711577    1.631094    1.577159    1.537013    1.505249    1.479096    1.456947    1.437790    1.420949    1.405966    1.392487    1.380274    1.369132    1.358929    1.349553    1.340963    1.333153    1.326395
   2.909    1.868568    1.717533    1.636951    1.582958    1.542758    1.510962    1.484779    1.462603    1.443423    1.426564    1.411562    1.398073    1.385842    1.374691    1.364467    1.355082    1.346464    1.338634    1.331798
   2.462    1.881532    1.728765    1.647413    1.592911    1.552347    1.520257    1.493833    1.471457    1.452109    1.435106    1.419952    1.406332    1.393992    1.382747    1.372449    1.363003    1.354350    1.346508    1.339744
   2.000    1.895600    1.741434    1.659349    1.604362    1.563444    1.531060    1.504263    1.481555    1.461926    1.444684    1.429346    1.415566    1.403086    1.391717    1.381316    1.371784    1.363068    1.355193    1.348450
   1.600    1.909379    1.753195    1.670090    1.614439    1.573038    1.540300    1.513345    1.490514    1.470781    1.453451    1.438039    1.424161    1.411580    1.400129    1.389665    1.380093    1.371364    1.363517    1.356880
   1.455    1.914343    1.757709    1.674245    1.618309    1.576706    1.543811    1.516741    1.493829    1.474027    1.456639    1.441177    1.427293    1.414730    1.403298    1.392825    1.383248    1.374531    1.366718    1.360179
   1.231    1.922215    1.764662    1.680736    1.624431    1.582535    1.549417    1.522169    1.499111    1.479187    1.461697    1.446150    1.432197    1.419580    1.408112    1.397656    1.388126    1.379491    1.371839    1.365654
   1.000    1.930840    1.771904    1.687372    1.630771    1.588685    1.555352    1.527915    1.504701    1.484642    1.467025    1.451368    1.437318    1.424615    1.413068    1.402541    1.392947    1.384256    1.376555    1.370320
