 hih1=   2.000 Number of points =  165
   0.966728435E+00  -0.584443850E-02   0.193449899E+00   0.259425048E-01   0.610793426E+01
   0.966729474E+00  -0.585215160E-02   0.216415643E+00   0.290204517E-01   0.667865173E+01
   0.966731322E+00  -0.586586760E-02   0.252950932E+00   0.339295301E-01   0.728922554E+01
   0.966734608E+00  -0.589025860E-02   0.298347095E+00   0.400121034E-01   0.891054075E+01
   0.966740452E+00  -0.593363260E-02   0.342125405E+00   0.458516978E-01   0.122729138E+02
   0.966750843E+00  -0.601076380E-02   0.384905882E+00   0.514991576E-01   0.197394682E+02
   0.966769322E+00  -0.614792440E-02   0.385426767E+00   0.515385684E-01   0.251986388E+02
   0.966802182E+00  -0.639183440E-02   0.447407931E+00   0.595015919E-01   0.491787295E+02
   0.966860617E+00  -0.682557450E-02   0.496269599E+00   0.653531646E-01   0.887098771E+02
   0.966964531E+00  -0.759688550E-02   0.548344896E+00   0.710289411E-01   0.145626473E+03
   0.967149319E+00  -0.896849210E-02   0.611017230E+00   0.770744412E-01   0.222094226E+03
   0.967477924E+00  -0.114075918E-01   0.690128784E+00   0.834852104E-01   0.299758544E+03
   0.968062275E+00  -0.157449926E-01   0.798617143E+00   0.906865838E-01   0.295966938E+03
   0.969101414E+00  -0.234581031E-01   0.930188930E+00   0.964700187E-01   0.473679915E+02
   0.970949294E+00  -0.371741687E-01   0.941885356E+00   0.872963706E-01   0.277238252E-03
   0.765671056E+00  -0.299652641E-01   0.282950830E+00   0.300745770E-01   0.116886334E+02
   0.765671878E+00  -0.299730034E-01   0.316322108E+00   0.335996893E-01   0.122017397E+02
   0.765673339E+00  -0.299867660E-01   0.359933896E+00   0.382186295E-01   0.129261685E+02
   0.765675938E+00  -0.300112397E-01   0.415828983E+00   0.441302278E-01   0.145808582E+02
   0.765680560E+00  -0.300547608E-01   0.467664290E+00   0.496068221E-01   0.179429668E+02
   0.765688779E+00  -0.301321536E-01   0.520025128E+00   0.551301170E-01   0.252352473E+02
   0.765703394E+00  -0.302697796E-01   0.364637590E+00   0.387078394E-01   0.266958597E+02
   0.765729384E+00  -0.305145170E-01   0.572917646E+00   0.606783714E-01   0.474079970E+02
   0.765775602E+00  -0.309497285E-01   0.641374484E+00   0.677659905E-01   0.853789263E+02
   0.765857790E+00  -0.317236561E-01   0.703680272E+00   0.740380438E-01   0.140301838E+03
   0.766003943E+00  -0.330999157E-01   0.774504384E+00   0.808842340E-01   0.205227901E+03
   0.766263843E+00  -0.355472899E-01   0.862861796E+00   0.889176420E-01   0.244959109E+03
   0.766726019E+00  -0.398994049E-01   0.977780905E+00   0.984120478E-01   0.161681702E+03
   0.767547896E+00  -0.476386814E-01   0.102883800E+01   0.100614862E+00   0.551307217E-03
   0.769009425E+00  -0.614012775E-01   0.102766248E+01   0.964658857E-01   0.396426592E-03
   0.473497570E+00  -0.545438538E-01   0.295515421E+00   0.170161146E-01   0.746437428E+01
   0.473498013E+00  -0.545516239E-01   0.355558908E+00   0.204107791E-01   0.783339976E+01
   0.473498802E+00  -0.545654414E-01   0.400928010E+00   0.229657986E-01   0.871504653E+01
   0.473500204E+00  -0.545900128E-01   0.472349382E+00   0.269965209E-01   0.104619029E+02
   0.473502697E+00  -0.546337076E-01   0.536872935E+00   0.306343084E-01   0.141063684E+02
   0.473507131E+00  -0.547114091E-01   0.598935737E+00   0.341260522E-01   0.218542240E+02
   0.473515015E+00  -0.548495842E-01   0.599938404E+00   0.341970166E-01   0.265974796E+02
   0.473529036E+00  -0.550952980E-01   0.690432300E+00   0.392358740E-01   0.492753223E+02
   0.473553969E+00  -0.555322459E-01   0.762540648E+00   0.431515770E-01   0.833952240E+02
   0.473598308E+00  -0.563092613E-01   0.839680546E+00   0.471636310E-01   0.124724598E+03
   0.473677153E+00  -0.576910119E-01   0.931732572E+00   0.516047093E-01   0.154010979E+03
   0.473817363E+00  -0.601481504E-01   0.104766061E+01   0.565044964E-01   0.109678822E+03
   0.474066694E+00  -0.645176292E-01   0.110851016E+01   0.579940417E-01   0.796901976E-03
   0.474510076E+00  -0.722877835E-01   0.110654882E+01   0.560118107E-01   0.488730339E-03
   0.475298532E+00  -0.861052888E-01   0.110310814E+01   0.526391431E-01   0.362076258E-03
