 hih1=   1.333 Number of points =  165
   0.963965846E+00  -0.732657684E-01   0.248256357E+00   0.159193073E-01   0.195914765E+01
   0.963966344E+00  -0.732735352E-01   0.259385721E+00   0.166268727E-01   0.228103485E+01
   0.963967231E+00  -0.732873468E-01   0.302045734E+00   0.193449190E-01   0.323129893E+01
   0.963968808E+00  -0.733119076E-01   0.341005698E+00   0.218157284E-01   0.509370535E+01
   0.963971611E+00  -0.733555836E-01   0.298449438E+00   0.191038356E-01   0.500268012E+01
   0.963976596E+00  -0.734332517E-01   0.392038108E+00   0.250304602E-01   0.110618130E+02
   0.963985462E+00  -0.735713673E-01   0.452444591E+00   0.287545070E-01   0.238551039E+02
   0.964001227E+00  -0.738169754E-01   0.503589362E+00   0.317429647E-01   0.462470125E+02
   0.964029262E+00  -0.742537352E-01   0.554531390E+00   0.344595279E-01   0.820893339E+02
   0.964079117E+00  -0.750304162E-01   0.610237443E+00   0.370227500E-01   0.133027087E+03
   0.964167771E+00  -0.764115720E-01   0.675715215E+00   0.394169157E-01   0.196105421E+03
   0.964325425E+00  -0.788676531E-01   0.756253440E+00   0.413929492E-01   0.244280961E+03
   0.964605776E+00  -0.832352513E-01   0.860039125E+00   0.425558660E-01   0.209112336E+03
   0.965104319E+00  -0.910020614E-01   0.937715092E+00   0.400388573E-01   0.635371252E-02
   0.965990867E+00  -0.104813620E+00   0.941022871E+00   0.322292046E-01   0.583309192E-03
   0.761715649E+00  -0.833027831E-01   0.237212368E+00   0.857461711E-02   0.169272268E+01
   0.761715929E+00  -0.833105609E-01   0.261984643E+00   0.946165360E-02   0.200255996E+01
   0.761716427E+00  -0.833243919E-01   0.323145111E+00   0.116489323E-01   0.284929206E+01
   0.761717312E+00  -0.833489873E-01   0.374539744E+00   0.134880019E-01   0.429378539E+01
   0.761718887E+00  -0.833927248E-01   0.350516296E+00   0.126344738E-01   0.549151944E+01
   0.761721687E+00  -0.834705024E-01   0.472584606E+00   0.169944387E-01   0.114009415E+02
   0.761726667E+00  -0.836088126E-01   0.544208307E+00   0.195348540E-01   0.236913026E+02
   0.761735522E+00  -0.838547668E-01   0.604701491E+00   0.216462752E-01   0.447470714E+02
   0.761751269E+00  -0.842921421E-01   0.663677031E+00   0.236419021E-01   0.782058046E+02
   0.761779271E+00  -0.850699176E-01   0.726140038E+00   0.256397931E-01   0.124650176E+03
   0.761829068E+00  -0.864530197E-01   0.798019514E+00   0.277265992E-01   0.173699149E+03
   0.761917619E+00  -0.889125617E-01   0.886006198E+00   0.298781605E-01   0.187378461E+03
   0.762075089E+00  -0.932863147E-01   0.990787006E+00   0.316591983E-01   0.455878928E+02
   0.762355114E+00  -0.101064070E+00   0.100114251E+01   0.305356148E-01   0.996391245E-03
   0.762853076E+00  -0.114895091E+00   0.999642445E+00   0.281751590E-01   0.724946530E-03
   0.468539366E+00  -0.874405085E-01   0.127540764E+00  -0.163816359E-02   0.183365604E+00
   0.468539267E+00  -0.874482906E-01   0.183563100E+00  -0.236148554E-02   0.375969807E+00
   0.468539090E+00  -0.874621295E-01   0.209338598E+00  -0.276722020E-02   0.107825741E+01
   0.468538774E+00  -0.874867388E-01   0.337003974E+00  -0.437456684E-02   0.220281147E+01
   0.468538214E+00  -0.875305011E-01   0.456812355E+00  -0.589002083E-02   0.529105339E+01
