   8.000    3.599795    3.175311    2.964014    2.826489    2.726471    2.649110    2.587200    2.535373    2.490484    2.451601    2.417531    2.387307    2.360019    2.334958    2.312187    2.291630    2.273205    2.257201    2.245389
   6.400    3.432253    3.070348    2.889448    2.771167    2.684096    2.615360    2.559331    2.512213    2.471183    2.435601    2.404201    2.375591    2.349705    2.326415    2.305439    2.286255    2.268702    2.253245    2.241545
   5.818    3.430636    3.090654    2.911717    2.793196    2.705403    2.635834    2.579409    2.531390    2.490194    2.454353    2.422181    2.393480    2.367799    2.344443    2.322941    2.303428    2.285954    2.270698    2.259061
   4.923    3.517050    3.153112    2.965527    2.839843    2.745261    2.671232    2.610976    2.560269    2.516769    2.478637    2.445066    2.414930    2.387674    2.363025    2.340597    2.320144    2.301689    2.285582    2.273381
   4.000    3.534492    3.157816    2.964546    2.837814    2.744990    2.672435    2.613251    2.563451    2.520789    2.483416    2.450457    2.420894    2.394300    2.370250    2.348297    2.328392    2.310493    2.294738    2.282758
   3.200    3.560389    3.191816    2.999488    2.871424    2.777573    2.704112    2.644134    2.593710    2.550421    2.512480    2.478895    2.448870    2.421813    2.397277    2.375018    2.354739    2.336487    2.320497    2.308332
   2.909    3.580482    3.203139    3.008792    2.881092    2.787348    2.713953    2.654038    2.603664    2.560370    2.522526    2.489055    2.459101    2.432129    2.407667    2.385457    2.365243    2.347043    2.331084    2.318976
   2.462    3.607058    3.230764    3.036705    2.907880    2.812712    2.738245    2.677460    2.626354    2.582440    2.544076    2.510117    2.479764    2.452408    2.427622    2.405094    2.384625    2.366171    2.350016    2.337780
   2.000    3.646555    3.263735    3.066365    2.936645    2.840368    2.764962    2.703399    2.651649    2.607187    2.568341    2.533962    2.503230    2.475550    2.450459    2.427652    2.406948    2.388268    2.371934    2.359566
   1.600    3.687237    3.298524    3.096645    2.963996    2.866641    2.790447    2.728257    2.675981    2.631065    2.591826    2.557105    2.526067    2.498105    2.472773    2.449753    2.428838    2.409974    2.393456    2.380966
   1.455    3.703628    3.310527    3.108317    2.975548    2.878111    2.801377    2.738681    2.685993    2.640729    2.601199    2.566223    2.534956    2.506754    2.481205    2.457986    2.436897    2.417892    2.401266    2.388707
   1.231    3.729540    3.332454    3.128366    2.993554    2.894687    2.817339    2.754221    2.701133    2.655521    2.615684    2.580442    2.548940    2.520562    2.494856    2.471497    2.450281    2.431162    2.414437    2.401816
   1.000    3.758897    3.355948    3.149191    3.013412    2.913406    2.835190    2.771381    2.717759    2.671707    2.631490    2.595912    2.564116    2.535475    2.509534    2.485964    2.464558    2.445270    2.428394    2.415662
