   8.000    2.621858    1.885002    1.515472    1.273255    1.092724    0.947879    0.826303    0.721076    0.627923    0.543889    0.466905    0.395152    0.327182    0.261663    0.197266    0.133097    0.068618    0.004669   -0.055493
   5.333    2.683963    1.926775    1.549263    1.302368    1.118623    0.971493    0.848192    0.741650    0.647492    0.562748    0.485215    0.413111    0.344848    0.278933    0.213846    0.147963    0.079704    0.008007   -0.066167
   4.000    2.691759    1.932481    1.553990    1.306512    1.122336    0.974873    0.851321    0.744583    0.650276    0.565419    0.487801    0.415632    0.347335    0.281386    0.216235    0.150209    0.081576    0.008978   -0.067126
   3.200    2.692999    1.933524    1.554978    1.307404    1.123131    0.975599    0.851987    0.745202    0.650858    0.565973    0.488336    0.416153    0.347846    0.281898    0.216739    0.150689    0.081982    0.009192   -0.067340
   2.667    2.692987    1.933672    1.555160    1.307578    1.123288    0.975735    0.852112    0.745317    0.650968    0.566080    0.488443    0.416262    0.347956    0.282006    0.216848    0.150791    0.082067    0.009229   -0.067418
   2.286    2.692879    1.933664    1.555189    1.307619    1.123333    0.975784    0.852161    0.745368    0.651016    0.566125    0.488484    0.416302    0.347995    0.282045    0.216885    0.150827    0.082092    0.009232   -0.067466
   2.000    2.692765    1.933639    1.555199    1.307654    1.123374    0.975821    0.852193    0.745393    0.651041    0.566150    0.488509    0.416325    0.348017    0.282064    0.216904    0.150843    0.082103    0.009229   -0.067506
   1.600    2.692635    1.933623    1.555247    1.307699    1.123417    0.975862    0.852230    0.745421    0.651067    0.566176    0.488533    0.416350    0.348044    0.282093    0.216931    0.150866    0.082116    0.009217   -0.067569
   1.333    2.692425    1.933541    1.555210    1.307666    1.123393    0.975843    0.852210    0.745401    0.651049    0.566157    0.488515    0.416331    0.348025    0.282071    0.216911    0.150846    0.082094    0.009189   -0.067608
   1.143    2.692237    1.933433    1.555129    1.307627    1.123354    0.975802    0.852172    0.745366    0.651014    0.566121    0.488480    0.416299    0.347990    0.282035    0.216875    0.150808    0.082058    0.009153   -0.067635
   1.000    2.692079    1.933358    1.555086    1.307581    1.123314    0.975764    0.852137    0.745335    0.650983    0.566089    0.488449    0.416269    0.347958    0.282004    0.216842    0.150775    0.082025    0.009122   -0.067657
