   8.000    8.340934    6.062974    4.998902    4.326377    3.842994    3.467214    3.155982    2.891388    2.659503    2.453522    2.263597    2.085870    1.915180    1.745865    1.573818    1.392235    1.195507    0.983898    0.755542
   5.333    8.510309    6.434144    5.417986    4.753595    4.262630    3.873002    3.549869    3.271593    3.027985    2.810242    2.610311    2.423739    2.243568    2.065699    1.884547    1.690950    1.477015    1.233190    0.949802
   4.000    9.484272    7.019493    5.850508    5.107573    4.564996    4.132956    3.777865    3.476406    3.211068    2.975650    2.761255    2.562380    2.372578    2.185954    1.996330    1.795924    1.575016    1.321340    1.021044
   3.200    9.966561    7.294123    6.044728    5.257250    4.686508    4.239066    3.869726    3.556579    3.284445    3.042948    2.823518    2.620164    2.426819    2.237205    2.044466    1.840704    1.615879    1.357432    1.050349
   2.667   10.224832    7.419213    6.137390    5.329421    4.747610    4.293245    3.920617    3.604428    3.329335    3.084847    2.862448    2.656063    2.459720    2.266901    2.071360    1.864932    1.637302    1.375079    1.063664
   2.286   10.345461    7.495608    6.191465    5.378955    4.793270    4.335405    3.957794    3.637534    3.358319    3.109860    2.884733    2.676377    2.478331    2.283688    2.086470    1.878370    1.649064    1.385627    1.072012
   2.000   10.428372    7.546190    6.237600    5.419614    4.826845    4.362253    3.981131    3.658308    3.377130    3.126600    2.899485    2.689260    2.489655    2.294449    2.096621    1.888026    1.658068    1.393651    1.077852
   1.600   10.543509    7.631329    6.297559    5.465872    4.863530    4.393924    4.009238    3.682727    3.399145    3.147267    2.918579    2.706852    2.505940    2.309099    2.109656    1.899398    1.667841    1.401812    1.083998
   1.333   10.627149    7.672393    6.326504    5.488389    4.884301    4.412292    4.024754    3.696692    3.411315    3.157846    2.928216    2.715536    2.513697    2.316074    2.116052    1.905176    1.672933    1.405835    1.086935
   1.143   10.667341    7.694728    6.346550    5.503279    4.896083    4.422012    4.033483    3.704514    3.418314    3.164027    2.933884    2.720516    2.517961    2.319977    2.119590    1.908271    1.675561    1.407931    1.088345
   1.000   10.693465    7.713619    6.357639    5.512144    4.903794    4.428375    4.039139    3.709408    3.422534    3.168002    2.937232    2.723550    2.520820    2.322426    2.121559    1.909973    1.677072    1.409093    1.088999
