   8.000    1.650514    1.503024    1.425488    1.374037    1.334992    1.305248    1.280021    1.258713    1.241108    1.225207    1.210632    1.197691    1.186392    1.176294    1.166705    1.157566    1.149030    1.141331    1.134704
   6.400    1.735379    1.583938    1.503999    1.450560    1.411143    1.379885    1.354283    1.332438    1.313858    1.297351    1.282602    1.269521    1.257706    1.246766    1.236663    1.227408    1.219027    1.211392    1.204577
   5.818    1.764471    1.611999    1.531037    1.477094    1.437097    1.405423    1.379461    1.357445    1.338596    1.321777    1.306984    1.293793    1.281625    1.270494    1.260463    1.251302    1.242758    1.234785    1.227772
   4.923    1.805663    1.651151    1.569198    1.514536    1.473901    1.441825    1.415586    1.393108    1.373944    1.356884    1.341811    1.328386    1.315968    1.304739    1.294607    1.285166    1.276328    1.268355    1.261471
   4.000    1.843190    1.686934    1.604111    1.548593    1.507431    1.474891    1.448179    1.425529    1.405883    1.388693    1.373345    1.359588    1.347135    1.335708    1.325315    1.315750    1.306889    1.298836    1.291792
   3.200    1.871176    1.713290    1.629611    1.573670    1.532091    1.499242    1.472225    1.449367    1.429631    1.412298    1.396857    1.383012    1.370436    1.358996    1.348477    1.338812    1.329929    1.321796    1.314667
   2.909    1.880518    1.721921    1.637900    1.581741    1.540024    1.507070    1.479976    1.457058    1.437262    1.419875    1.404393    1.390500    1.377880    1.366392    1.355845    1.346177    1.337267    1.329161    1.322054
   2.462    1.892868    1.734019    1.649628    1.593197    1.551256    1.518141    1.490903    1.467854    1.447928    1.430427    1.414856    1.400876    1.388214    1.376652    1.366082    1.356346    1.347428    1.339276    1.332167
   2.000    1.904077    1.744578    1.659869    1.603249    1.561156    1.527890    1.500530    1.477391    1.457402    1.439848    1.424236    1.410206    1.397497    1.385897    1.375259    1.365486    1.356514    1.348324    1.341164
   1.600    1.912093    1.752137    1.667150    1.610357    1.568165    1.534839    1.507422    1.484223    1.464160    1.446531    1.430854    1.416769    1.404011    1.392381    1.381727    1.371942    1.362962    1.354786    1.347648
   1.455    1.914525    1.754505    1.669446    1.612572    1.570325    1.536957    1.509516    1.486288    1.466217    1.448596    1.432926    1.418833    1.406060    1.394416    1.383751    1.373954    1.364958    1.356764    1.349611
   1.231    1.917934    1.757648    1.672512    1.615612    1.573318    1.539894    1.512399    1.489129    1.469028    1.451379    1.435684    1.421586    1.408817    1.397178    1.386518    1.376730    1.367749    1.359578    1.352477
   1.000    1.920864    1.760400    1.675193    1.618204    1.575858    1.542403    1.514893    1.491614    1.471492    1.453822    1.438109    1.423989    1.411199    1.399540    1.388862    1.379056    1.370058    1.361874    1.354757
