   8.000   -0.958864   -0.684053   -0.493004   -0.371601   -0.288998   -0.230485   -0.187921   -0.156364   -0.132596   -0.114438   -0.100376   -0.089359   -0.080671   -0.073856   -0.068712   -0.065266   -0.063842   -0.065215   -0.071091
   5.333   -0.965973   -0.695724   -0.502508   -0.379652   -0.296427   -0.237665   -0.195009   -0.163422   -0.139653   -0.121519   -0.107512   -0.096589   -0.088046   -0.081452   -0.076620   -0.073616   -0.072837   -0.075207   -0.082801
   4.000   -0.972672   -0.699879   -0.504922   -0.381477   -0.298186   -0.239495   -0.196922   -0.165402   -0.141685   -0.123596   -0.109631   -0.098755   -0.090271   -0.083752   -0.079023   -0.076160   -0.075586   -0.078270   -0.086417
   3.200   -0.976255   -0.701565   -0.505649   -0.382081   -0.298865   -0.240257   -0.197744   -0.166264   -0.142574   -0.124507   -0.110561   -0.099707   -0.091249   -0.084765   -0.080081   -0.077281   -0.076796   -0.079619   -0.088006
   2.667   -0.978326   -0.702170   -0.505830   -0.382306   -0.299173   -0.240622   -0.198142   -0.166683   -0.143006   -0.124950   -0.111014   -0.100170   -0.091726   -0.085257   -0.080597   -0.077827   -0.077385   -0.080277   -0.088777
   2.286   -0.979753   -0.702309   -0.505865   -0.382423   -0.299345   -0.240823   -0.198362   -0.166913   -0.143244   -0.125193   -0.111263   -0.100423   -0.091987   -0.085528   -0.080880   -0.078127   -0.077710   -0.080637   -0.089200
   2.000   -0.980799   -0.702277   -0.505883   -0.382504   -0.299455   -0.240949   -0.198497   -0.167054   -0.143388   -0.125341   -0.111414   -0.100578   -0.092146   -0.085692   -0.081052   -0.078309   -0.077906   -0.080857   -0.089460
   1.600   -0.981903   -0.702171   -0.505969   -0.382631   -0.299596   -0.241100   -0.198657   -0.167220   -0.143557   -0.125514   -0.111590   -0.100758   -0.092330   -0.085884   -0.081251   -0.078522   -0.078136   -0.081113   -0.089757
   1.333   -0.982092   -0.702198   -0.506071   -0.382710   -0.299672   -0.241179   -0.198740   -0.167307   -0.143645   -0.125605   -0.111681   -0.100852   -0.092426   -0.085983   -0.081352   -0.078628   -0.078253   -0.081243   -0.089915
   1.143   -0.981906   -0.702321   -0.506139   -0.382743   -0.299702   -0.241213   -0.198777   -0.167345   -0.143684   -0.125645   -0.111722   -0.100893   -0.092469   -0.086027   -0.081396   -0.078677   -0.078307   -0.081308   -0.089985
   1.000   -0.981658   -0.702471   -0.506177   -0.382757   -0.299718   -0.241230   -0.198798   -0.167367   -0.143707   -0.125668   -0.111746   -0.100919   -0.092495   -0.086053   -0.081422   -0.078713   -0.078340   -0.081339   -0.090023
