   8.000    2.816222    2.549603    2.409502    2.316563    2.247006    2.192680    2.147290    2.109635    2.076996    2.047830    2.022089    1.999392    1.978861    1.959866    1.942284    1.926250    1.911877    1.899255    1.889055
   6.400    2.803311    2.527598    2.383130    2.287365    2.216815    2.161361    2.115966    2.077686    2.044888    2.015998    1.990437    1.967681    1.947065    1.928226    1.911083    1.895544    1.881457    1.868829    1.858441
   5.818    2.776283    2.506140    2.365460    2.272386    2.203708    2.149828    2.105612    2.068429    2.036287    2.008238    1.983334    1.960939    1.940771    1.922486    1.905746    1.890406    1.876483    1.864110    1.854008
   4.923    2.754967    2.492899    2.355103    2.263474    2.195670    2.142262    2.098444    2.061484    2.029584    2.001656    1.976856    1.954605    1.934529    1.916265    1.899574    1.884347    1.870512    1.858138    1.847984
   4.000    2.738317    2.478484    2.342014    2.251371    2.184328    2.131550    2.088269    2.051748    2.020265    1.992675    1.968194    1.946244    1.926407    1.908380    1.891921    1.876887    1.863212    1.850987    1.840957
   3.200    2.726246    2.469039    2.333753    2.243836    2.177308    2.124926    2.081967    2.045711    2.014456    1.987068    1.962763    1.940972    1.921282    1.903380    1.887045    1.872118    1.858534    1.846393    1.836422
   2.909    2.722479    2.466081    2.331179    2.241502    2.175144    2.122891    2.080037    2.043869    2.012688    1.985365    1.961117    1.939377    1.919732    1.901873    1.885574    1.870681    1.857127    1.845007    1.835053
   2.462    2.717506    2.462144    2.327738    2.238375    2.172243    2.120166    2.077453    2.041404    2.010325    1.983091    1.958921    1.937252    1.917670    1.899867    1.883619    1.868770    1.855254    1.843166    1.833227
   2.000    2.713330    2.458849    2.324864    2.235768    2.169829    2.117901    2.075310    2.039362    2.008370    1.981213    1.957112    1.935504    1.915977    1.898226    1.882024    1.867218    1.853741    1.841687    1.831773
   1.600    2.710492    2.456621    2.322928    2.234017    2.168211    2.116386    2.073879    2.038002    2.007071    1.979968    1.955913    1.934348    1.914859    1.897142    1.880971    1.866193    1.852739    1.840703    1.830800
   1.455    2.709644    2.455958    2.322353    2.233498    2.167733    2.115940    2.073459    2.037603    2.006691    1.979604    1.955564    1.934012    1.914535    1.896829    1.880667    1.865898    1.852452    1.840423    1.830523
   1.231    2.708531    2.455092    2.321605    2.232825    2.167114    2.115363    2.072916    2.037089    2.006202    1.979138    1.955117    1.933583    1.914122    1.896430    1.880281    1.865523    1.852087    1.840065    1.830170
   1.000    2.707628    2.454395    2.321006    2.232288    2.166623    2.114907    2.072489    2.036687    2.005822    1.978776    1.954772    1.933253    1.913806    1.896127    1.879990    1.865242    1.851814    1.839800    1.829910
