 hih1=   1.000 Number of points =  130
   0.100000000E+00   0.100000000E-05   0.400584180E+00   0.247286787E-06   0.104394797E+02
   0.100000000E+00   0.177830000E-05   0.443788215E+00   0.486313611E-06   0.212992621E+02
   0.100000000E+00   0.316230000E-05   0.485430501E+00   0.945405588E-06   0.388895616E+02
   0.100000000E+00   0.562340000E-05   0.527113486E+00   0.182652048E-05   0.694273597E+02
   0.100000000E+00   0.100000000E-04   0.569109902E+00   0.351084179E-05   0.123310617E+03
   0.100000000E+00   0.177828000E-04   0.611367782E+00   0.672264074E-05   0.218212347E+03
   0.100000000E+00   0.316228000E-04   0.653963118E+00   0.128547057E-04   0.383244266E+03
   0.100000000E+00   0.562341000E-04   0.697246262E+00   0.246744286E-04   0.661047060E+03
   0.100000000E+00   0.100000000E-03   0.742136674E+00   0.480444356E-04   0.109647268E+04
   0.100000000E+00   0.177827900E-03   0.790565647E+00   0.963872909E-04   0.169549802E+04
   0.100000000E+00   0.316227800E-03   0.845602917E+00   0.201783985E-03   0.234819732E+04
   0.100000000E+00   0.562341300E-03   0.910542778E+00   0.438063385E-03   0.267122903E+04
   0.100000000E+00   0.100000000E-02   0.980513548E+00   0.907675807E-03   0.168890498E+04
   0.200000000E+00   0.100000000E-05   0.380919322E+00   0.113796908E-06   0.979757760E+01
   0.200000000E+00   0.177830000E-05   0.422635568E+00   0.224111317E-06   0.203283286E+02
   0.200000000E+00   0.316230000E-05   0.462565522E+00   0.435878155E-06   0.372576981E+02
   0.200000000E+00   0.562340000E-05   0.502486326E+00   0.842250224E-06   0.665916411E+02
   0.200000000E+00   0.100000000E-04   0.542690334E+00   0.161859920E-05   0.118435037E+03
   0.200000000E+00   0.177828000E-04   0.583097277E+00   0.309606953E-05   0.210241185E+03
   0.200000000E+00   0.316228000E-04   0.623682961E+00   0.590128916E-05   0.372146961E+03
   0.200000000E+00   0.562341000E-04   0.664531129E+00   0.112329917E-04   0.654251431E+03
   0.200000000E+00   0.100000000E-03   0.705945948E+00   0.214542250E-04   0.113128990E+04
   0.200000000E+00   0.177827900E-03   0.748756989E+00   0.415107174E-04   0.188618258E+04
   0.200000000E+00   0.316227800E-03   0.794696503E+00   0.825950584E-04   0.294233633E+04
   0.200000000E+00   0.562341300E-03   0.846572908E+00   0.171307405E-03   0.413238294E+04
   0.200000000E+00   0.100000000E-02   0.907601762E+00   0.369280134E-03   0.483759076E+04
   0.300000000E+00   0.100000000E-05   0.370105077E+00   0.723819064E-07   0.943954156E+01
   0.300000000E+00   0.177830000E-05   0.411016089E+00   0.142676726E-06   0.197889467E+02
   0.300000000E+00   0.316230000E-05   0.450006745E+00   0.277580417E-06   0.363528160E+02
   0.300000000E+00   0.562340000E-05   0.488960685E+00   0.536459551E-06   0.650103481E+02
   0.300000000E+00   0.100000000E-04   0.528187409E+00   0.103100351E-05   0.115669585E+03
   0.300000000E+00   0.177828000E-04   0.567603582E+00   0.197180033E-05   0.205500211E+03
   0.300000000E+00   0.316228000E-04   0.607163137E+00   0.375578634E-05   0.364486587E+03
   0.300000000E+00   0.562341000E-04   0.646887078E+00   0.713459442E-05   0.644020068E+03
   0.300000000E+00   0.100000000E-03   0.686915120E+00   0.135548226E-04   0.112727965E+04
   0.300000000E+00   0.177827900E-03   0.727700594E+00   0.259118821E-04   0.192971048E+04
   0.300000000E+00   0.316227800E-03   0.770320131E+00   0.504206111E-04   0.315451232E+04
